,i,j,clusters
6326,68,70,23
6327,68,71,1
6328,68,72,1
6329,68,73,1
6330,68,74,1
6331,68,75,1
6332,68,76,27
6333,68,77,1
6334,68,78,1
6335,68,79,1
6336,68,80,29
6337,68,81,11
6338,68,82,1
6339,68,83,1
6340,68,84,1
6341,68,85,1
6342,68,86,1
6343,68,87,1
6344,68,88,1
6345,68,89,18
6346,68,90,9
6347,68,91,3
6348,69,0,11
6349,69,1,7
6350,69,2,3
6351,69,3,6
6352,69,4,25
6353,69,5,16
6354,69,6,1
6355,69,7,1
6356,69,8,1
6357,69,9,1
6358,69,10,1
6359,69,11,1
6360,69,12,1
6361,69,13,21
6362,69,14,31
6363,69,15,18
6364,69,16,24
6365,69,17,24
6366,69,18,28
6367,69,19,40
6368,69,20,1
6369,69,21,1
6370,69,22,43
6371,69,23,23
6372,69,24,1
6373,69,25,39
6374,69,26,41
6375,69,27,45
6376,69,28,44
6377,69,29,44
6378,69,30,43
6379,69,31,43
6380,69,32,32
6381,69,33,41
6382,69,34,22
6383,69,35,23
6384,69,36,32
6385,69,37,46
6386,69,38,1
6387,69,39,1
6388,69,40,1
6389,69,41,1
6390,69,42,26
6391,69,43,42
6392,69,44,42
6393,69,45,1
6394,69,46,33
6395,69,47,19
6396,69,48,1
6397,69,49,1
6398,69,50,1
6399,69,51,26
6400,69,52,1
6401,69,53,1
6402,69,54,1
6403,69,55,21
6404,69,56,1
6405,69,57,1
6406,69,58,1
6407,69,59,46
6408,69,60,41
6409,69,61,46
6410,69,62,45
6411,69,63,1
6412,69,64,23
6413,69,65,1
6414,69,66,1
6415,69,67,44
6416,69,68,42
6417,69,69,41
6418,69,70,1
6419,69,71,1
6420,69,72,1
6421,69,73,1
6422,69,74,1
6423,69,75,1
6424,69,76,24
6425,69,77,1
6426,69,78,1
6427,69,79,37
6428,69,80,34
6429,69,81,16
6430,69,82,1
6431,69,83,1
6432,69,84,1
6433,69,85,1
6434,69,86,1
6435,69,87,1
6436,69,88,1
6437,69,89,18
6438,69,90,12
6439,69,91,2
6440,70,0,11
6441,70,1,7
6442,70,2,6
6443,70,3,5
6444,70,4,7
6445,70,5,31
6446,70,6,1
6447,70,7,42
6448,70,8,1
6449,70,9,1
6450,70,10,1
6451,70,11,1
6452,70,12,1
6453,70,13,27
6454,70,14,15
6455,70,15,40
6456,70,16,24
6457,70,17,17
6458,70,18,1
6459,70,19,1
6460,70,20,21
6461,70,21,27
6462,70,22,1
6463,70,23,41
6464,70,24,45
6465,70,25,26
6466,70,26,22
6467,70,27,39
6468,70,28,42
6469,70,29,42
6470,70,30,1
6471,70,31,33
6472,70,32,33
6473,70,33,44
6474,70,34,26
6475,70,35,1
6476,70,36,1
6477,70,37,1
6478,70,38,22
6479,70,39,1
6480,70,40,26
6481,70,41,45
6482,70,42,41
6483,70,43,45
6484,70,44,1
6485,70,45,41
6486,70,46,1
6487,70,47,18
6488,70,48,1
6489,70,49,1
6490,70,50,42
6491,70,51,41
6492,70,52,1
6493,70,53,1
6494,70,54,44
6495,70,55,1
6496,70,56,1
6497,70,57,1
6498,70,58,1
6499,70,59,42
6500,70,60,41
6501,70,61,22
6502,70,62,23
6503,70,63,26
6504,70,64,1
6505,70,65,1
6506,70,66,41
6507,70,67,1
6508,70,68,41
6509,70,69,39
6510,70,70,1
6511,70,71,1
6512,70,72,1
6513,70,73,1
6514,70,74,1
6515,70,75,27
6516,70,76,1
6517,70,77,1
6518,70,78,1
6519,70,79,18
6520,70,80,31
6521,70,81,18
6522,70,82,32
6523,70,83,1
6524,70,84,1
6525,70,85,1
6526,70,86,1
6527,70,87,1
6528,70,88,1
6529,70,89,28
6530,70,90,1
6531,70,91,7
6532,71,0,11
6533,71,1,7
6534,71,2,3
6535,71,3,6
6536,71,4,13
6537,71,5,19
6538,71,6,24
6539,71,7,44
6540,71,8,1
6541,71,9,1
6542,71,10,1
6543,71,11,1
6544,71,12,1
6545,71,13,1
6546,71,14,14
6547,71,15,37
6548,71,16,1
6549,71,17,27
6550,71,18,1
6551,71,19,24
6552,71,20,14
6553,71,21,1
6554,71,22,1
6555,71,23,45
6556,71,24,32
6557,71,25,33
6558,71,26,26
6559,71,27,1
6560,71,28,1
6561,71,29,42
6562,71,30,1
6563,71,31,1
6564,71,32,24
6565,71,33,1
6566,71,34,33
6567,71,35,1
6568,71,36,23
6569,71,37,42
6570,71,38,44
6571,71,39,32
6572,71,40,45
6573,71,41,33
6574,71,42,41
6575,71,43,22
6576,71,44,41
6577,71,45,41
6578,71,46,1
6579,71,47,1
6580,71,48,1
6581,71,49,30
6582,71,50,42
6583,71,51,33
6584,71,52,1
6585,71,53,22
6586,71,54,30
6587,71,55,39
6588,71,56,44
6589,71,57,42
6590,71,58,26
6591,71,59,32
6592,71,60,1
6593,71,61,32
6594,71,62,1
6595,71,63,45
6596,71,64,1
6597,71,65,1
6598,71,66,1
6599,71,67,1
6600,71,68,22
6601,71,69,26
6602,71,70,41
6603,71,71,24
6604,71,72,1
6605,71,73,28
6606,71,74,18
6607,71,75,1
6608,71,76,1
6609,71,77,1
6610,71,78,1
6611,71,79,16
6612,71,80,34
6613,71,81,1
6614,71,82,1
6615,71,83,1
6616,71,84,1
6617,71,85,1
6618,71,86,1
6619,71,87,46
6620,71,88,1
6621,71,89,1
6622,71,90,8
6623,71,91,1
6624,72,0,12
6625,72,1,2
6626,72,2,3
6627,72,3,6
6628,72,4,7
6629,72,5,11
6630,72,6,1
6631,72,7,1
6632,72,8,1
6633,72,9,1
6634,72,10,1
6635,72,11,1
6636,72,12,1
6637,72,13,1
6638,72,14,40
6639,72,15,16
6640,72,16,1
6641,72,17,17
6642,72,18,1
6643,72,19,1
6644,72,20,40
6645,72,21,29
6646,72,22,15
6647,72,23,1
6648,72,24,1
6649,72,25,1
6650,72,26,1
6651,72,27,1
6652,72,28,1
6653,72,29,40
6654,72,30,19
6655,72,31,1
6656,72,32,38
6657,72,33,44
6658,72,34,1
6659,72,35,39
6660,72,36,1
6661,72,37,1
6662,72,38,1
6663,72,39,22
6664,72,40,45
6665,72,41,22
6666,72,42,1
6667,72,43,46
6668,72,44,33
6669,72,45,1
6670,72,46,1
6671,72,47,40
6672,72,48,27
6673,72,49,1
6674,72,50,33
6675,72,51,42
6676,72,52,1
6677,72,53,45
6678,72,54,45
6679,72,55,45
6680,72,56,42
6681,72,57,33
6682,72,58,26
6683,72,59,46
6684,72,60,45
6685,72,61,1
6686,72,62,33
6687,72,63,22
6688,72,64,31
6689,72,65,1
6690,72,66,17
6691,72,67,1
6692,72,68,1
6693,72,69,33
6694,72,70,1
6695,72,71,15
6696,72,72,19
6697,72,73,37
6698,72,74,24
6699,72,75,27
6700,72,76,1
6701,72,77,38
6702,72,78,40
6703,72,79,20
6704,72,80,40
6705,72,81,1
6706,72,82,1
6707,72,83,1
6708,72,84,1
6709,72,85,1
6710,72,86,1
6711,72,87,39
6712,72,88,1
6713,72,89,20
6714,72,90,1
6715,72,91,6
6716,73,0,25
6717,73,1,7
6718,73,2,2
6719,73,3,3
6720,73,4,6
6721,73,5,8
6722,73,6,36
6723,73,7,27
6724,73,8,42
6725,73,9,1
6726,73,10,1
6727,73,11,1
6728,73,12,1
6729,73,13,1
6730,73,14,1
6731,73,15,15
6732,73,16,20
6733,73,17,1
6734,73,18,27
6735,73,19,24
6736,73,20,24
6737,73,21,31
6738,73,22,11
6739,73,23,31
6740,73,24,20
6741,73,25,34
6742,73,26,1
6743,73,27,13
6744,73,28,6
6745,73,29,25
6746,73,30,37
6747,73,31,1
6748,73,32,1
6749,73,33,42
6750,73,34,1
6751,73,35,1
6752,73,36,1
6753,73,37,1
6754,73,38,1
6755,73,39,46
6756,73,40,43
6757,73,41,42
6758,73,42,1
6759,73,43,1
6760,73,44,1
6761,73,45,1
6762,73,46,21
6763,73,47,1
6764,73,48,27
6765,73,49,1
6766,73,50,22
6767,73,51,22
6768,73,52,44
6769,73,53,1
6770,73,54,1
6771,73,55,1
6772,73,56,1
6773,73,57,45
6774,73,58,26
6775,73,59,1
6776,73,60,1
6777,73,61,42
6778,73,62,1
6779,73,63,1
6780,73,64,44
6781,73,65,8
6782,73,66,5
6783,73,67,1
6784,73,68,1
6785,73,69,1
6786,73,70,14
6787,73,71,2
6788,73,72,10
6789,73,73,20
6790,73,74,1
6791,73,75,17
6792,73,76,1
6793,73,77,1
6794,73,78,27
6795,73,79,17
6796,73,80,27
6797,73,81,42
6798,73,82,1
6799,73,83,1
6800,73,84,1
6801,73,85,1
6802,73,86,1
6803,73,87,43
6804,73,88,17
6805,73,89,11
6806,73,90,6
6807,73,91,3
6808,74,0,2
6809,74,1,2
6810,74,2,7
6811,74,3,7
6812,74,4,6
6813,74,5,7
6814,74,6,34
6815,74,7,35
6816,74,8,45
6817,74,9,1
6818,74,10,1
6819,74,11,1
6820,74,12,1
6821,74,13,1
6822,74,14,1
6823,74,15,28
6824,74,16,16
6825,74,17,1
6826,74,18,1
6827,74,19,1
6828,74,20,24
6829,74,21,1
6830,74,22,1
6831,74,23,36
6832,74,24,1
6833,74,25,25
6834,74,26,8
6835,74,27,1
6836,74,28,13
6837,74,29,7
6838,74,30,37
6839,74,31,27
6840,74,32,1
6841,74,33,44
6842,74,34,1
6843,74,35,39
6844,74,36,1
6845,74,37,1
6846,74,38,1
6847,74,39,44
6848,74,40,23
6849,74,41,45
6850,74,42,1
6851,74,43,39
6852,74,44,1
6853,74,45,35
6854,74,46,29
6855,74,47,13
6856,74,48,24
6857,74,49,1
6858,74,50,45
6859,74,51,1
6860,74,52,26
6861,74,53,1
6862,74,54,1
6863,74,55,27
6864,74,56,1
6865,74,57,33
6866,74,58,23
6867,74,59,1
6868,74,60,1
6869,74,61,1
6870,74,62,44
6871,74,63,33
6872,74,64,1
6873,74,65,1
6874,74,66,5
6875,74,67,5
6876,74,68,25
6877,74,69,25
6878,74,70,7
6879,74,71,2
6880,74,72,12
6881,74,73,40
6882,74,74,1
6883,74,75,1
6884,74,76,1
6885,74,77,1
6886,74,78,18
6887,74,79,28
6888,74,80,1
6889,74,81,1
6890,74,82,1
6891,74,83,1
6892,74,84,1
6893,74,85,1
6894,74,86,1
6895,74,87,1
6896,74,88,28
6897,74,89,1
6898,74,90,6
6899,74,91,2
6900,75,0,2
6901,75,1,7
6902,75,2,13
6903,75,3,25
6904,75,4,2
6905,75,5,3
6906,75,6,9
6907,75,7,40
6908,75,8,1
6909,75,9,1
6910,75,10,1
6911,75,11,1
6912,75,12,1
6913,75,13,1
6914,75,14,33
6915,75,15,24
6916,75,16,36
6917,75,17,18
6918,75,18,1
6919,75,19,17
6920,75,20,1
6921,75,21,24
6922,75,22,21
6923,75,23,28
6924,75,24,20
6925,75,25,10
6926,75,26,11
6927,75,27,1
6928,75,28,1
6929,75,29,21
6930,75,30,14
6931,75,31,9
6932,75,32,1
6933,75,33,1
6934,75,34,1
6935,75,35,29
6936,75,36,44
6937,75,37,1
6938,75,38,32
6939,75,39,43
6940,75,40,33
6941,75,41,45
6942,75,42,1
6943,75,43,1
6944,75,44,1
6945,75,45,1
6946,75,46,1
6947,75,47,14
6948,75,48,34
6949,75,49,43
6950,75,50,1
6951,75,51,1
6952,75,52,1
6953,75,53,32
6954,75,54,37
6955,75,55,8
6956,75,56,1
6957,75,57,33
6958,75,58,1
6959,75,59,46
6960,75,60,1
6961,75,61,33
6962,75,62,46
6963,75,63,22
6964,75,64,1
6965,75,65,1
6966,75,66,2
6967,75,67,5
6968,75,68,7
6969,75,69,6
6970,75,70,25
6971,75,71,1
6972,75,72,14
6973,75,73,28
6974,75,74,17
6975,75,75,1
6976,75,76,1
6977,75,77,1
6978,75,78,28
6979,75,79,38
6980,75,80,1
6981,75,81,1
6982,75,82,1
6983,75,83,1
6984,75,84,1
6985,75,85,1
6986,75,86,42
6987,75,87,1
6988,75,88,16
6989,75,89,7
6990,75,90,7
6991,75,91,25
6992,76,0,7
6993,76,1,7
6994,76,2,2
6995,76,3,25
6996,76,4,2
6997,76,5,6
6998,76,6,1
6999,76,7,1
7000,76,8,17
7001,76,9,1
7002,76,10,1
7003,76,11,1
7004,76,12,1
7005,76,13,1
7006,76,14,1
7007,76,15,22
7008,76,16,17
7009,76,17,35
7010,76,18,21
7011,76,19,1
7012,76,20,27
7013,76,21,1
7014,76,22,24
7015,76,23,28
7016,76,24,16
7017,76,25,1
7018,76,26,1
7019,76,27,26
7020,76,28,1
7021,76,29,1
7022,76,30,1
7023,76,31,1
7024,76,32,1
7025,76,33,1
7026,76,34,19
7027,76,35,13
7028,76,36,1
7029,76,37,1
7030,76,38,22
7031,76,39,26
7032,76,40,1
7033,76,41,1
7034,76,42,1
7035,76,43,1
7036,76,44,1
7037,76,45,1
7038,76,46,26
7039,76,47,36
7040,76,48,31
7041,76,49,36
7042,76,50,17
7043,76,51,1
7044,76,52,1
7045,76,53,8
7046,76,54,2
7047,76,55,1
7048,76,56,1
7049,76,57,45
7050,76,58,30
7051,76,59,1
7052,76,60,1
7053,76,61,1
7054,76,62,1
7055,76,63,1
7056,76,64,1
7057,76,65,32
7058,76,66,2
7059,76,67,6
7060,76,68,8
7061,76,69,31
7062,76,70,37
7063,76,71,20
7064,76,72,37
7065,76,73,1
7066,76,74,1
7067,76,75,1
7068,76,76,17
7069,76,77,18
7070,76,78,1
7071,76,79,1
7072,76,80,1
7073,76,81,1
7074,76,82,1
7075,76,83,1
7076,76,84,1
7077,76,85,1
7078,76,86,32
7079,76,87,1
7080,76,88,10
7081,76,89,3
7082,76,90,7
7083,76,91,1
7084,77,0,7
7085,77,1,2
7086,77,2,2
7087,77,3,25
7088,77,4,7
7089,77,5,3
7090,77,6,1
7091,77,7,15
7092,77,8,1
7093,77,9,1
7094,77,10,1
7095,77,11,1
7096,77,12,1
7097,77,13,1
7098,77,14,1
7099,77,15,1
7100,77,16,1
7101,77,17,1
7102,77,18,1
7103,77,19,24
7104,77,20,1
7105,77,21,1
7106,77,22,1
7107,77,23,38
7108,77,24,36
7109,77,25,1
7110,77,26,1
7111,77,27,30
7112,77,28,41
7113,77,29,22
7114,77,30,1
7115,77,31,1
7116,77,32,1
7117,77,33,1
7118,77,34,1
7119,77,35,25
7120,77,36,19
7121,77,37,1
7122,77,38,1
7123,77,39,30
7124,77,40,39
7125,77,41,23
7126,77,42,44
7127,77,43,1
7128,77,44,1
7129,77,45,33
7130,77,46,1
7131,77,47,14
7132,77,48,38
7133,77,49,9
7134,77,50,8
7135,77,51,9
7136,77,52,31
7137,77,53,1
7138,77,54,1
7139,77,55,1
7140,77,56,1
7141,77,57,1
7142,77,58,1
7143,77,59,1
7144,77,60,15
7145,77,61,1
7146,77,62,1
7147,77,63,1
7148,77,64,1
7149,77,65,1
7150,77,66,7
7151,77,67,8
7152,77,68,18
7153,77,69,35
7154,77,70,1
7155,77,71,1
7156,77,72,17
7157,77,73,27
7158,77,74,1
7159,77,75,27
7160,77,76,1
7161,77,77,38
7162,77,78,27
7163,77,79,1
7164,77,80,1
7165,77,81,1
7166,77,82,1
7167,77,83,1
7168,77,84,1
7169,77,85,44
7170,77,86,1
7171,77,87,28
7172,77,88,8
7173,77,89,2
7174,77,90,6
7175,77,91,6
7176,78,0,5
7177,78,1,3
7178,78,2,2
7179,78,3,3
7180,78,4,7
7181,78,5,6
7182,78,6,6
7183,78,7,12
7184,78,8,28
7185,78,9,1
7186,78,10,26
7187,78,11,1
7188,78,12,1
7189,78,13,1
7190,78,14,1
7191,78,15,1
7192,78,16,1
7193,78,17,24
7194,78,18,38
7195,78,19,1
7196,78,20,17
7197,78,21,1
7198,78,22,1
7199,78,23,24
7200,78,24,18
7201,78,25,24
7202,78,26,1
7203,78,27,23
7204,78,28,39
7205,78,29,41
7206,78,30,1
7207,78,31,23
7208,78,32,1
7209,78,33,26
7210,78,34,42
7211,78,35,34
7212,78,36,13
7213,78,37,1
7214,78,38,1
7215,78,39,46
7216,78,40,22
7217,78,41,45
7218,78,42,1
7219,78,43,1
7220,78,44,27
7221,78,45,36
7222,78,46,1
7223,78,47,10
7224,78,48,36
7225,78,49,11
7226,78,50,38
7227,78,51,1
7228,78,52,1
7229,78,53,1
7230,78,54,1
7231,78,55,1
7232,78,56,45
7233,78,57,46
7234,78,58,1
7235,78,59,1
7236,78,60,12
7237,78,61,11
7238,78,62,1
7239,78,63,1
7240,78,64,1
7241,78,65,10
7242,78,66,37
7243,78,67,1
7244,78,68,1
7245,78,69,28
7246,78,70,19
7247,78,71,21
7248,78,72,1
7249,78,73,1
7250,78,74,17
7251,78,75,1
7252,78,76,38
7253,78,77,1
7254,78,78,1
7255,78,79,1
7256,78,80,1
7257,78,81,1
7258,78,82,1
7259,78,83,1
7260,78,84,1
7261,78,85,1
7262,78,86,18
7263,78,87,29
7264,78,88,2
7265,78,89,7
7266,78,90,6
7267,78,91,5
7268,79,0,13
7269,79,1,3
7270,79,2,3
7271,79,3,2
7272,79,4,6
7273,79,5,4
7274,79,6,2
7275,79,7,1
7276,79,8,19
7277,79,9,1
7278,79,10,23
7279,79,11,1
7280,79,12,1
7281,79,13,1
7282,79,14,1
7283,79,15,1
7284,79,16,1
7285,79,17,43
7286,79,18,1
7287,79,19,35
7288,79,20,1
7289,79,21,1
7290,79,22,1
7291,79,23,1
7292,79,24,35
7293,79,25,38
7294,79,26,21
7295,79,27,1
7296,79,28,32
7297,79,29,41
7298,79,30,33
7299,79,31,1
7300,79,32,42
7301,79,33,23
7302,79,34,46
7303,79,35,1
7304,79,36,8
7305,79,37,13
7306,79,38,1
7307,79,39,1
7308,79,40,1
7309,79,41,1
7310,79,42,46
7311,79,43,42
7312,79,44,23
7313,79,45,1
7314,79,46,40
7315,79,47,20
7316,79,48,15
7317,79,49,40
7318,79,50,45
7319,79,51,1
7320,79,52,1
7321,79,53,1
7322,79,54,26
7323,79,55,44
7324,79,56,26
7325,79,57,1
7326,79,58,26
7327,79,59,37
7328,79,60,35
7329,79,61,1
7330,79,62,40
7331,79,63,11
7332,79,64,19
7333,79,65,18
7334,79,66,1
7335,79,67,1
7336,79,68,1
7337,79,69,1
7338,79,70,18
7339,79,71,24
7340,79,72,1
7341,79,73,1
7342,79,74,1
7343,79,75,1
7344,79,76,35
7345,79,77,26
7346,79,78,1
7347,79,79,1
7348,79,80,1
7349,79,81,1
7350,79,82,1
7351,79,83,1
7352,79,84,22
7353,79,85,1
7354,79,86,20
7355,79,87,13
7356,79,88,6
7357,79,89,2
7358,79,90,2
7359,79,91,6
7360,80,0,7
7361,80,1,2
7362,80,2,2
7363,80,3,5
7364,80,4,6
7365,80,5,13
7366,80,6,5
7367,80,7,2
7368,80,8,29
7369,80,9,24
7370,80,10,1
7371,80,11,1
7372,80,12,1
7373,80,13,1
7374,80,14,1
7375,80,15,1
7376,80,16,1
7377,80,17,1
7378,80,18,1
7379,80,19,1
7380,80,20,24
7381,80,21,21
7382,80,22,17
7383,80,23,1
7384,80,24,27
7385,80,25,27
7386,80,26,28
7387,80,27,20
7388,80,28,1
7389,80,29,39
7390,80,30,30
7391,80,31,42
7392,80,32,30
7393,80,33,39
7394,80,34,30
7395,80,35,41
7396,80,36,36
7397,80,37,3
7398,80,38,13
7399,80,39,1
7400,80,40,1
7401,80,41,1
7402,80,42,1
7403,80,43,33
7404,80,44,39
7405,80,45,1
7406,80,46,1
7407,80,47,24
7408,80,48,37
7409,80,49,21
7410,80,50,41
7411,80,51,1
7412,80,52,1
7413,80,53,1
7414,80,54,1
7415,80,55,1
7416,80,56,1
7417,80,57,1
7418,80,58,36
7419,80,59,28
7420,80,60,1
7421,80,61,32
7422,80,62,1
7423,80,63,1
7424,80,64,1
7425,80,65,1
7426,80,66,1
7427,80,67,38
7428,80,68,15
7429,80,69,1
7430,80,70,21
7431,80,71,1
7432,80,72,1
7433,80,73,27
7434,80,74,38
7435,80,75,1
7436,80,76,1
7437,80,77,1
7438,80,78,1
7439,80,79,1
7440,80,80,1
7441,80,81,1
7442,80,82,1
7443,80,83,1
7444,80,84,1
7445,80,85,21
7446,80,86,34
7447,80,87,6
7448,80,88,13
7449,80,89,25
7450,80,90,3
7451,80,91,4
7452,81,0,25
7453,81,1,7
7454,81,2,3
7455,81,3,4
7456,81,4,5
7457,81,5,7
7458,81,6,3
7459,81,7,6
7460,81,8,12
7461,81,9,1
7462,81,10,1
7463,81,11,32
7464,81,12,1
7465,81,13,1
7466,81,14,1
7467,81,15,1
7468,81,16,1
7469,81,17,1
7470,81,18,1
7471,81,19,44
7472,81,20,1
7473,81,21,38
7474,81,22,35
7475,81,23,27
7476,81,24,1
7477,81,25,1
7478,81,26,21
7479,81,27,31
7480,81,28,1
7481,81,29,1
7482,81,30,43
7483,81,31,1
7484,81,32,1
7485,81,33,1
7486,81,34,42
7487,81,35,33
7488,81,36,1
7489,81,37,9
7490,81,38,7
7491,81,39,25
7492,81,40,40
7493,81,41,45
7494,81,42,1
7495,81,43,30
7496,81,44,1
7497,81,45,1
7498,81,46,1
7499,81,47,35
7500,81,48,1
7501,81,49,21
7502,81,50,23
7503,81,51,1
7504,81,52,1
7505,81,53,1
7506,81,54,1
7507,81,55,33
7508,81,56,1
7509,81,57,10
7510,81,58,37
7511,81,59,1
7512,81,60,23
7513,81,61,32
7514,81,62,23
7515,81,63,23
7516,81,64,1
7517,81,65,1
7518,81,66,1
7519,81,67,1
7520,81,68,37
7521,81,69,1
7522,81,70,38
7523,81,71,24
7524,81,72,1
7525,81,73,38
7526,81,74,40
7527,81,75,1
7528,81,76,1
7529,81,77,1
7530,81,78,1
7531,81,79,1
7532,81,80,1
7533,81,81,1
7534,81,82,1
7535,81,83,1
7536,81,84,1
7537,81,85,20
7538,81,86,1
7539,81,87,5
7540,81,88,13
7541,81,89,3
7542,81,90,1
7543,81,91,1
7544,82,0,2
7545,82,1,2
7546,82,2,6
7547,82,3,2
7548,82,4,2
7549,82,5,6
7550,82,6,6
7551,82,7,3
7552,82,8,13
7553,82,9,11
7554,82,10,38
7555,82,11,1
7556,82,12,46
7557,82,13,1
7558,82,14,1
7559,82,15,1
7560,82,16,1
7561,82,17,1
7562,82,18,1
7563,82,19,1
7564,82,20,1
7565,82,21,38
7566,82,22,1
7567,82,23,21
7568,82,24,27
7569,82,25,1
7570,82,26,35
7571,82,27,28
7572,82,28,40
7573,82,29,1
7574,82,30,1
7575,82,31,35
7576,82,32,38
7577,82,33,1
7578,82,34,26
7579,82,35,42
7580,82,36,45
7581,82,37,37
7582,82,38,1
7583,82,39,12
7584,82,40,13
7585,82,41,19
7586,82,42,1
7587,82,43,22
7588,82,44,1
7589,82,45,27
7590,82,46,1
7591,82,47,36
7592,82,48,1
7593,82,49,18
7594,82,50,1
7595,82,51,1
7596,82,52,1
7597,82,53,20
7598,82,54,29
7599,82,55,9
7600,82,56,9
7601,82,57,28
7602,82,58,1
7603,82,59,43
7604,82,60,1
7605,82,61,44
7606,82,62,45
7607,82,63,43
7608,82,64,23
7609,82,65,1
7610,82,66,1
7611,82,67,21
7612,82,68,1
7613,82,69,24
7614,82,70,21
7615,82,71,35
7616,82,72,20
7617,82,73,20
7618,82,74,1
7619,82,75,1
7620,82,76,1
7621,82,77,1
7622,82,78,1
7623,82,79,1
7624,82,80,1
7625,82,81,1
7626,82,82,1
7627,82,83,43
7628,82,84,1
7629,82,85,34
7630,82,86,7
7631,82,87,5
7632,82,88,2
7633,82,89,3
7634,82,90,5
7635,82,91,5
7636,83,0,7
7637,83,1,2
7638,83,2,6
7639,83,3,3
7640,83,4,7
7641,83,5,5
7642,83,6,5
7643,83,7,6
7644,83,8,3
7645,83,9,13
7646,83,10,16
7647,83,11,1
7648,83,12,23
7649,83,13,1
7650,83,14,1
7651,83,15,1
7652,83,16,1
7653,83,17,1
7654,83,18,1
7655,83,19,1
7656,83,20,1
7657,83,21,1
7658,83,22,1
7659,83,23,38
7660,83,24,1
7661,83,25,38
7662,83,26,27
7663,83,27,17
7664,83,28,1
7665,83,29,1
7666,83,30,21
7667,83,31,37
7668,83,32,11
7669,83,33,1
7670,83,34,33
7671,83,35,22
7672,83,36,44
7673,83,37,1
7674,83,38,1
7675,83,39,9
7676,83,40,25
7677,83,41,7
7678,83,42,1
7679,83,43,1
7680,83,44,1
7681,83,45,1
7682,83,46,1
7683,83,47,24
7684,83,48,1
7685,83,49,40
7686,83,50,37
7687,83,51,37
7688,83,52,8
7689,83,53,4
7690,83,54,13
7691,83,55,8
7692,83,56,20
7693,83,57,1
7694,83,58,1
7695,83,59,1
7696,83,60,1
7697,83,61,1
7698,83,62,1
7699,83,63,1
7700,83,64,1
7701,83,65,1
7702,83,66,17
7703,83,67,21
7704,83,68,24
7705,83,69,17
7706,83,70,1
7707,83,71,1
7708,83,72,37
7709,83,73,17
7710,83,74,30
7711,83,75,1
7712,83,76,1
7713,83,77,1
7714,83,78,1
7715,83,79,1
7716,83,80,1
7717,83,81,1
7718,83,82,42
7719,83,83,1
7720,83,84,20
7721,83,85,13
7722,83,86,2
7723,83,87,2
7724,83,88,3
7725,83,89,3
7726,83,90,6
7727,83,91,5
7728,84,0,7
7729,84,1,2
7730,84,2,3
7731,84,3,6
7732,84,4,2
7733,84,5,3
7734,84,6,3
7735,84,7,2
7736,84,8,3
7737,84,9,6
7738,84,10,12
7739,84,11,1
7740,84,12,1
7741,84,13,44
7742,84,14,1
7743,84,15,1
7744,84,16,1
7745,84,17,1
7746,84,18,1
7747,84,19,1
7748,84,20,1
7749,84,21,1
7750,84,22,22
7751,84,23,1
7752,84,24,38
7753,84,25,1
7754,84,26,1
7755,84,27,17
7756,84,28,1
7757,84,29,35
7758,84,30,18
7759,84,31,9
7760,84,32,13
7761,84,33,36
7762,84,34,33
7763,84,35,26
7764,84,36,32
7765,84,37,44
7766,84,38,1
7767,84,39,15
7768,84,40,7
7769,84,41,5
7770,84,42,7
7771,84,43,28
7772,84,44,1
7773,84,45,1
7774,84,46,1
7775,84,47,1
7776,84,48,1
7777,84,49,36
7778,84,50,19
7779,84,51,6
7780,84,52,4
7781,84,53,2
7782,84,54,7
7783,84,55,31
7784,84,56,1
7785,84,57,1
7786,84,58,1
7787,84,59,1
7788,84,60,1
7789,84,61,1
7790,84,62,17
7791,84,63,1
7792,84,64,1
7793,84,65,1
7794,84,66,35
7795,84,67,1
7796,84,68,1
7797,84,69,17
7798,84,70,18
7799,84,71,20
7800,84,72,24
7801,84,73,26
7802,84,74,1
7803,84,75,1
7804,84,76,1
7805,84,77,1
7806,84,78,1
7807,84,79,1
7808,84,80,1
7809,84,81,1
7810,84,82,1
7811,84,83,1
7812,84,84,10
7813,84,85,5
7814,84,86,7
7815,84,87,7
7816,84,88,1
7817,84,89,4
7818,84,90,6
7819,84,91,5
7820,85,0,6
7821,85,1,3
7822,85,2,3
7823,85,3,6
7824,85,4,7
7825,85,5,2
7826,85,6,2
7827,85,7,2
7828,85,8,2
7829,85,9,4
7830,85,10,13
7831,85,11,19
7832,85,12,38
7833,85,13,1
7834,85,14,1
7835,85,15,1
7836,85,16,1
7837,85,17,1
7838,85,18,1
7839,85,19,1
7840,85,20,1
7841,85,21,1
7842,85,22,1
7843,85,23,42
7844,85,24,35
7845,85,25,1
7846,85,26,18
7847,85,27,27
7848,85,28,1
7849,85,29,24
7850,85,30,35
7851,85,31,24
7852,85,32,40
7853,85,33,34
7854,85,34,1
7855,85,35,45
7856,85,36,45
7857,85,37,44
7858,85,38,1
7859,85,39,1
7860,85,40,3
7861,85,41,3
7862,85,42,3
7863,85,43,20
7864,85,44,1
7865,85,45,1
7866,85,46,1
7867,85,47,1
7868,85,48,1
7869,85,49,9
7870,85,50,1
7871,85,51,12
7872,85,52,5
7873,85,53,2
7874,85,54,14
7875,85,55,24
7876,85,56,1
7877,85,57,1
7878,85,58,1
7879,85,59,1
